# File generated by CMD 3.5 (http://stev.oapd.inaf.it/cmd) on Mon Oct 18 20:43:15 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 9.32000 1.7029764652 2.5533416271    1.647  3.413  3.5239  0.289    8  0.536  0.381   100.20    57.37    37.26    29.03    23.74  2 -5.29e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.763 -2.169 -0.194 -3.470
0.0152 0.01508 9.32000 1.7029771805 2.5533416271    1.647  3.276  3.5400  0.491    8  0.536  0.381    64.83    39.82    26.29    20.37    16.65  2 -2.97e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.420 -2.206 -0.660 -3.399
0.0152 0.01508 9.32000 1.7029786110 2.5533418655    1.647  3.058  3.5656  0.811    8  0.536  0.381    33.70    22.34    15.14    11.63     9.49  3 -1.16e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -2.876 -2.086 -0.999 -3.115
0.0152 0.01508 9.32000 1.7029807568 2.5533418655    1.646  3.066  3.5647  0.799    8  0.536  0.381    34.48    22.81    15.44    11.87     9.69  3  -1.2e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -2.896 -2.093 -0.994 -3.127
0.0152 0.01508 9.32000 1.7029834986 2.5533421040    1.645  3.162  3.5535  0.659    8  0.537  0.381    45.76    29.41    19.69    15.19    12.40  3 -1.83e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.134 -2.162 -0.888 -3.266
0.0152 0.01508 9.32000 1.7029870749 2.5533423424    1.644  3.310  3.5359  0.439    8  0.537  0.381    72.34    43.71    28.74    22.30    18.23  2 -3.45e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.506 -2.201 -0.548 -3.422
0.0152 0.01508 9.32000 1.7029913664 2.5533425808    1.643  3.444  3.5200  0.242    8  0.538  0.381   111.21    62.47    40.42    31.53    25.80  2 -6.05e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.840 -2.143 -0.054 -3.468
0.0152 0.01508 9.32000 1.7029964924 2.5533428192    1.642  3.533  3.5093  0.110    8  0.538  0.381   149.54    79.26    50.73    39.71    32.51  2 -8.75e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.062 -2.016 0.415 -3.405
0.0152 0.01508 9.32000 1.7030023336 2.5533432961    1.640  3.578  3.5038  0.042    8  0.539  0.381   174.87    89.65    57.07    44.76    36.65  2 -1.06e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.176 -1.960 0.616 -3.375
0.0152 0.01508 9.32000 1.7030091286 2.5533437729    1.639  3.598  3.5014  0.012    8  0.540  0.381   187.05    94.49    60.00    47.09    38.57  2 -1.15e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.224 -1.928 0.714 -3.356
0.0152 0.01508 9.32000 1.7030166388 2.5533442497    1.637  3.607  3.5018  0.004    8  0.541  0.381   190.55    95.85    60.83    47.76    39.11  2  -1.2e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.247 -1.962 0.673 -3.388
0.0152 0.01508 9.32000 1.7030168772 2.5533442497    1.637  3.459  3.5179  0.216    8  0.541  0.381   117.57    65.34    42.18    32.93    26.95  2 -6.53e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.878 -2.114 0.042 -3.452
0.0152 0.01508 9.32000 1.7030175924 2.5533442497    1.636  3.324  3.5342  0.417    8  0.541  0.381    75.80    45.47    29.84    23.17    18.94  2 -3.71e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.539 -2.198 -0.503 -3.431
0.0152 0.01508 9.32000 1.7030189037 2.5533442497    1.636  3.107  3.5602  0.737    8  0.541  0.381    38.95    25.47    17.16    13.21    10.78  3 -1.47e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -2.999 -2.134 -0.976 -3.195
0.0152 0.01508 9.32000 1.7030209303 2.5533444881    1.635  3.115  3.5593  0.726    8  0.541  0.381    39.86    26.01    17.50    13.48    11.00  3 -1.52e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.018 -2.139 -0.966 -3.206
0.0152 0.01508 9.32000 1.7030235529 2.5533444881    1.634  3.208  3.5481  0.588    8  0.542  0.381    52.83    33.36    22.20    17.16    14.02  3 -2.28e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.250 -2.187 -0.813 -3.326
0.0152 0.01508 9.32000 1.7030268908 2.5533447266    1.633  3.352  3.5307  0.374    8  0.542  0.381    83.07    49.10    32.11    24.96    20.41  2 -4.19e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.609 -2.191 -0.406 -3.448
0.0152 0.01508 9.32000 1.7030310631 2.5533449650    1.632  3.481  3.5149  0.182    8  0.543  0.381   126.98    69.52    44.76    34.98    28.62  2 -7.19e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.932 -2.070 0.181 -3.426
0.0152 0.01508 9.32000 1.7030359507 2.5533454418    1.631  3.567  3.5044  0.053    8  0.543  0.381   169.98    87.65    55.84    43.79    35.86  2 -1.03e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.147 -1.952 0.605 -3.364
0.0152 0.01508 9.32000 1.7030415535 2.5533456802    1.629  3.611  3.4989 -0.013    8  0.544  0.381   198.25    98.81    62.61    49.19    40.29  2 -1.23e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.257 -1.884 0.818 -3.322
0.0152 0.01508 9.32000 1.7030479908 2.5533461571    1.627  3.629  3.4965 -0.042    8  0.545  0.381   211.85   104.01    65.75    51.69    42.34  2 -1.33e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.303 -1.858 0.893 -3.306
0.0152 0.01508 9.32000 1.7030551434 2.5533466339    1.625  3.638  3.4968 -0.050    8  0.546  0.381   215.97   105.55    66.68    52.44    42.96  2 -1.39e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.325 -1.886 0.864 -3.333
0.0152 0.01508 9.32000 1.7030553818 2.5533466339    1.624  3.504  3.5118  0.144    8  0.546  0.381   138.06    74.33    47.70    37.32    30.55  2 -8.02e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.990 -2.025 0.330 -3.399
0.0152 0.01508 9.32000 1.7030560970 2.5533466339    1.624  3.370  3.5282  0.343    8  0.546  0.381    88.68    51.83    33.81    26.31    21.52  2 -4.61e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.656 -2.177 -0.326 -3.450
0.0152 0.01508 9.32000 1.7030575275 2.5533466339    1.624  3.155  3.5547  0.664    8  0.546  0.381    45.04    29.00    19.42    14.98    12.23  3 -1.85e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.118 -2.167 -0.915 -3.262
0.0152 0.01508 9.32000 1.7030595541 2.5533468723    1.623  3.163  3.5538  0.653    8  0.547  0.381    46.10    29.60    19.80    15.28    12.48  3 -1.92e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.136 -2.170 -0.902 -3.272
0.0152 0.01508 9.32000 1.7030622959 2.5533468723    1.622  3.253  3.5426  0.518    8  0.547  0.381    61.01    37.79    25.00    19.37    15.83  2 -2.82e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.362 -2.197 -0.708 -3.373
0.0152 0.01508 9.32000 1.7030657530 2.5533471107    1.620  3.392  3.5254  0.310    8  0.548  0.381    95.38    55.05    35.81    27.89    22.81  2 -5.07e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.709 -2.156 -0.225 -3.447
0.0152 0.01508 9.32000 1.7030699253 2.5533473492    1.619  3.516  3.5099  0.122    8  0.548  0.381   144.80    77.19    49.45    38.72    31.69  2 -8.51e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.020 -1.991 0.426 -3.377
0.0152 0.01508 9.32000 1.7030749321 2.5533478260    1.617  3.599  3.4995 -0.002    8  0.549  0.381   192.72    96.63    61.28    48.14    39.42  2  -1.2e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.226 -1.871 0.818 -3.307
0.0152 0.01508 9.32000 1.7030806541 2.5533480644    1.615  3.640  3.4941 -0.066    8  0.550  0.381   223.87   108.46    68.42    53.84    44.11  1 -1.42e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.331 -1.814 0.986 -3.270
0.0152 0.01508 9.32000 1.7030872107 2.5533485413    1.612  3.658  3.4918 -0.093    8  0.551  0.381   238.67   113.89    71.69    56.46    46.26  1 -1.64e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.374 -1.787 1.061 -3.251
0.0152 0.01508 9.32000 1.7030946016 2.5533490181    1.609  3.666  3.4921 -0.101    8  0.552  0.381   242.86   115.40    72.59    57.18    46.85  1 -1.79e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.395 -1.814 1.031 -3.278
0.0152 0.01508 9.32000 1.7030948400 2.5533490181    1.609  3.546  3.5057  0.074    8  0.552  0.381   161.65    84.19    53.71    42.12    34.48  2 -9.78e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.095 -1.942 0.579 -3.348
0.0152 0.01508 9.32000 1.7030954361 2.5533490181    1.609  3.414  3.5223  0.272    8  0.552  0.381   103.50    58.85    38.16    29.76    24.35  2  -5.7e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.765 -2.131 -0.112 -3.442
0.0152 0.01508 9.32000 1.7030967474 2.5533490181    1.608  3.200  3.5494  0.594    8  0.552  0.381    51.95    32.87    21.88    16.92    13.82  3 -2.32e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.230 -2.191 -0.843 -3.322
0.0152 0.01508 9.32000 1.7030986547 2.5533492565    1.607  3.207  3.5484  0.583    8  0.553  0.381    53.17    33.54    22.30    17.25    14.09  2 -2.39e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.248 -2.192 -0.824 -3.328
0.0152 0.01508 9.32000 1.7031011581 2.5533492565    1.606  3.295  3.5373  0.450    8  0.553  0.381    70.20    42.59    28.02    21.75    17.78  2 -3.48e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.467 -2.194 -0.578 -3.405
0.0152 0.01508 9.32000 1.7031042576 2.5533494949    1.604  3.428  3.5203  0.248    8  0.554  0.381   108.96    61.36    39.71    31.00    25.36  2 -6.09e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.801 -2.113 -0.035 -3.436
0.0152 0.01508 9.32000 1.7031080723 2.5533497334    1.602  3.548  3.5050  0.067    8  0.554  0.381   164.05    85.15    54.30    42.59    34.86  2 -9.98e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.100 -1.924 0.616 -3.333
0.0152 0.01508 9.32000 1.7031127214 2.5533499718    1.600  3.627  3.4948 -0.053    8  0.555  0.381   216.86   105.78    66.79    52.56    43.05  1 -1.38e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.297 -1.801 0.982 -3.255
0.0152 0.01508 9.32000 1.7031179667 2.5533504486    1.597  3.667  3.4895 -0.115    8  0.556  0.381   250.80   118.20    74.26    58.54    47.96  1 -1.86e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.396 -1.746 1.140 -3.218
0.0152 0.01508 9.32000 1.7031239271 2.5533506870    1.594  3.683  3.4873 -0.141    8  0.557  0.381   266.69   123.82    77.62    61.23    50.17  1 -2.22e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.437 -1.739 1.162 -3.216
0.0152 0.01508 9.32000 1.7031307220 2.5533511639    1.591  3.690  3.4876 -0.148    8  0.558  0.381   270.92   125.28    78.50    61.94    50.75  1  -2.4e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.455 -1.762 1.142 -3.238
0.0152 0.01508 9.32000 1.7031309605 2.5533511639    1.591  3.583  3.5000  0.008    8  0.558  0.381   187.50    94.49    59.96    47.11    38.58  2 -1.18e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.188 -1.848 0.828 -3.282
0.0152 0.01508 9.32000 1.7031315565 2.5533511639    1.590  3.454  3.5167  0.205    8  0.558  0.381   119.74    66.22    42.70    33.37    27.30  2 -6.94e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.864 -2.061 0.132 -3.406
0.0152 0.01508 9.32000 1.7031328678 2.5533514023    1.589  3.241  3.5442  0.527    8  0.558  0.381    59.46    36.94    24.45    18.95    15.48  2 -2.86e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.332 -2.197 -0.742 -3.362
0.0152 0.01508 9.32000 1.7031346560 2.5533514023    1.588  3.248  3.5433  0.516    8  0.559  0.381    60.89    37.70    24.93    19.33    15.79  2 -2.96e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.350 -2.197 -0.721 -3.368
0.0152 0.01508 9.32000 1.7031370401 2.5533516407    1.586  3.333  3.5322  0.386    8  0.559  0.381    80.32    47.68    31.20    24.27    19.84  2 -4.24e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.563 -2.177 -0.430 -3.424
0.0152 0.01508 9.32000 1.7031401396 2.5533518791    1.584  3.462  3.5153  0.189    8  0.560  0.381   123.95    68.07    43.84    34.28    28.05  2 -7.26e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.885 -2.035 0.205 -3.388
0.0152 0.01508 9.32000 1.7031439543 2.5533521175    1.582  3.577  3.5001  0.012    8  0.560  0.381   185.42    93.63    59.43    46.70    38.24  2 -1.17e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.173 -1.839 0.833 -3.272
0.0152 0.01508 9.32000 1.7031483650 2.5533523560    1.579  3.653  3.4900 -0.105    8  0.561  0.381   243.91   115.63    72.70    57.31    46.95  1 -1.69e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.362 -1.723 1.156 -3.194
0.0152 0.01508 9.32000 1.7031534910 2.5533525944    1.575  3.691  3.4848 -0.165    8  0.562  0.381   281.45   128.85    80.61    63.65    52.16  1 -2.53e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.458 -1.709 1.208 -3.190
0.0152 0.01508 9.32000 1.7031594515 2.5533530712    1.571  3.707  3.4825 -0.191    8  0.563  0.381   299.29   134.91    84.22    66.56    54.54  1    -3e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.497 -1.699 1.233 -3.185
0.0152 0.01508 9.32000 1.7031660080 2.5533533096    1.567  3.714  3.4828 -0.198    8  0.564  0.381   304.24   136.55    85.20    67.35    55.19  1 -3.24e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.515 -1.720 1.215 -3.205
0.0152 0.01508 9.32000 1.7031662464 2.5533533096    1.566  3.620  3.4937 -0.060    8  0.564  0.381   219.25   106.52    67.21    52.93    43.35  1 -1.43e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.281 -1.755 1.048 -3.212
0.0152 0.01508 9.32000 1.7031668425 2.5533533096    1.566  3.492  3.5107  0.135    8  0.564  0.381   139.59    74.82    47.96    37.58    30.75  2 -8.52e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.961 -1.959 0.432 -3.340
0.0152 0.01508 9.32000 1.7031679153 2.5533535480    1.565  3.281  3.5388  0.459    8  0.565  0.381    68.49    41.67    27.42    21.30    17.41  2 -3.56e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.432 -2.191 -0.612 -3.393
0.0152 0.01508 9.32000 1.7031697035 2.5533535480    1.563  3.288  3.5378  0.447    8  0.565  0.381    70.15    42.52    27.96    21.73    17.75  2 -3.67e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.450 -2.187 -0.583 -3.396
0.0152 0.01508 9.32000 1.7031719685 2.5533537865    1.561  3.371  3.5267  0.320    8  0.565  0.381    92.41    53.54    34.84    27.16    22.21  2 -5.21e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.656 -2.138 -0.243 -3.420
0.0152 0.01508 9.32000 1.7031748295 2.5533537865    1.558  3.495  3.5100  0.128    8  0.566  0.381   141.70    75.70    48.50    38.01    31.10  2 -8.71e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.967 -1.941 0.472 -3.326
0.0152 0.01508 9.32000 1.7031784058 2.5533540249    1.555  3.605  3.4950 -0.043    8  0.567  0.381   210.34   103.12    65.15    51.30    42.01  1 -1.37e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.243 -1.756 1.020 -3.209
0.0152 0.01508 9.32000 1.7031825781 2.5533542633    1.551  3.678  3.4851 -0.157    8  0.567  0.381   274.97   126.47    79.16    62.53    51.23  1 -2.32e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.424 -1.683 1.230 -3.163
0.0152 0.01508 9.32000 1.7031874657 2.5533547401    1.547  3.714  3.4799 -0.215    8  0.568  0.381   316.11   140.38    87.45    69.19    56.70  1 -3.42e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.515 -1.663 1.284 -3.153
0.0152 0.01508 9.32000 1.7031929493 2.5533549786    1.542  3.728  3.4777 -0.240    8  0.569  0.381   335.61   146.74    91.23    72.23    59.20  1 -4.02e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.551 -1.660 1.302 -3.154
0.0152 0.01508 9.32000 1.7031991482 2.5533554554    1.536  3.735  3.4779 -0.247    8  0.570  0.381   341.13   148.49    92.26    73.07    59.88  1 -4.33e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.567 -1.678 1.288 -3.172
0.0152 0.01508 9.32000 1.7031992674 2.5533554554    1.536  3.654  3.4876 -0.127    8  0.570  0.381   255.59   119.58    75.02    59.23    48.52  1 -1.87e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.364 -1.676 1.219 -3.151
0.0152 0.01508 9.32000 1.7031998634 2.5533554554    1.535  3.528  3.5047  0.067    8  0.571  0.381   162.33    84.21    53.67    42.16    34.50  2 -1.04e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.050 -1.865 0.683 -3.275
0.0152 0.01508 9.32000 1.7032009363 2.5533554554    1.534  3.318  3.5333  0.391    8  0.571  0.381    78.75    46.83    30.65    23.86    19.50  2 -4.42e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.524 -2.164 -0.445 -3.403
0.0152 0.01508 9.32000 1.7032026052 2.5533556938    1.532  3.325  3.5323  0.380    8  0.571  0.381    80.72    47.81    31.26    24.35    19.90  2 -4.56e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.542 -2.159 -0.414 -3.405
0.0152 0.01508 9.32000 1.7032047510 2.5533556938    1.529  3.405  3.5211  0.254    8  0.572  0.381   106.33    60.00    38.83    30.35    24.82  2  -6.4e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.743 -2.078 -0.023 -3.396
0.0152 0.01508 9.32000 1.7032074928 2.5533559322    1.525  3.525  3.5045  0.066    8  0.572  0.381   162.25    84.15    53.63    42.13    34.48  2 -1.05e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.043 -1.853 0.698 -3.265
0.0152 0.01508 9.32000 1.7032108307 2.5533561707    1.521  3.631  3.4897 -0.101    8  0.573  0.381   239.46   113.72    71.49    56.42    46.21  1 -1.62e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.309 -1.664 1.215 -3.135
0.0152 0.01508 9.32000 1.7032147646 2.5533564091    1.516  3.701  3.4798 -0.211    8  0.574  0.381   311.79   138.74    86.44    68.43    56.06  1 -3.21e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.482 -1.630 1.316 -3.120
0.0152 0.01508 9.32000 1.7032192945 2.5533566475    1.510  3.736  3.4746 -0.268    8  0.574  0.381   358.08   153.72    95.32    75.58    61.94  1 -4.67e-07      0.01 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.569 -1.627 1.354 -3.125
0.0152 0.01508 9.32000 1.7032244205 2.5533568859    1.504  3.750  3.4722 -0.294    8  0.575  0.381   380.70   160.77    99.48    78.95    64.70  1  -5.5e-07      0.01 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.605 -1.618 1.378 -3.121
0.0152 0.01508 9.32000 1.7032302618 2.5533573627    1.496  3.756  3.4722 -0.302    8  0.577  0.381   388.41   163.10   100.85    80.06    65.61  1 -5.95e-07      0.01 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.621 -1.630 1.370 -3.134
0.0152 0.01508 9.32000 1.7032303810 2.5533573627    1.496  3.687  3.4806 -0.199    8  0.577  0.381   302.05   135.35    84.40    66.82    54.74  1  -2.9e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.447 -1.613 1.325 -3.102
0.0152 0.01508 9.32000 1.7032309771 2.5533573627    1.495  3.563  3.4979 -0.007    8  0.577  0.381   191.21    95.54    60.51    47.66    39.01  1  -1.3e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.138 -1.738 0.977 -3.180
0.0152 0.01508 9.32000 1.7032319307 2.5533573627    1.493  3.354  3.5272  0.319    8  0.577  0.381    91.59    53.03    34.49    26.93    22.01  2 -5.57e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.615 -2.109 -0.227 -3.389
0.0152 0.01508 9.32000 1.7032334805 2.5533576012    1.491  3.361  3.5261  0.307    8  0.577  0.381    93.98    54.16    35.19    27.49    22.47  2 -5.76e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.633 -2.098 -0.185 -3.385
0.0152 0.01508 9.32000 1.7032355070 2.5533576012    1.487  3.440  3.5149  0.182    8  0.578  0.381   123.86    67.78    43.59    34.17    27.94  2    -8e-08      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.829 -1.965 0.288 -3.321
0.0152 0.01508 9.32000 1.7032380104 2.5533578396    1.483  3.555  3.4983 -0.001    8  0.578  0.381   188.31    94.35    59.78    47.09    38.54  1 -1.29e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.118 -1.731 0.976 -3.171
0.0152 0.01508 9.32000 1.7032411098 2.5533580780    1.477  3.657  3.4835 -0.164    8  0.579  0.381   276.56   126.56    79.13    62.62    51.28  1 -2.23e-07      0.00 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.374 -1.603 1.316 -3.086
0.0152 0.01508 9.32000 1.7032448053 2.5533583164    1.471  3.724  3.4736 -0.272    8  0.580  0.381   358.93   153.68    95.24    75.59    61.93  1 -4.55e-07      0.01 6.843e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.540 -1.584 1.400 -3.084
